EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bacquepuis;27930;27033;49.083333;1.05;1.88
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Barc;27170;27037;49.066667;0.816667;0.62
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Barquet;27170;27040;49.05;0.866667;0.75
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Beaubray;27190;27047;48.916667;0.916667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Beaumontel;27170;27050;49.083333;0.766667;1.09
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Beaumont-le-Roger;27170;27051;49.083333;0.783333;0.81
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bérengeville-la-Campagne;27110;27055;49.1;1.066667;1.75
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bernienville;27180;27057;49.083333;1.033333;1.36
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Berthouville;27800;27061;49.183333;0.633333;-1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Berville-la-Campagne;27170;27063;49.033333;0.9;1.37
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bois-Anzeray;27330;27068;48.916667;0.7;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bois-Arnault;27250;27069;48.816667;0.733333;2.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Boisney;27800;27074;49.15;0.65;1.16
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bois-Normand-près-Lyre;27330;27075;48.9;0.7;1.55
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bosrobert;27800;27095;49.233333;0.75;0.93
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Bray;27170;27109;49.1;0.85;0.52
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Brétigny;27800;27113;49.216667;0.675;-1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Brionne;27800;27116;49.2;0.716667;0.95
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Brosville;27930;27118;49.1;1.116667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Burey;27190;27120;48.983333;0.95;0.99
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Calleville;27800;27125;49.2;0.766667;1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Canappeville;27400;27127;49.15;1.1;0.91
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Caugé;27180;27132;49.016667;1.033333;0.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Cesseville;27110;27135;49.183333;0.983333;0.53
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Chaise-Dieu-du-Theil;27580;27137;48.766667;0.766667;2.45
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Chambord;27250;27139;48.9;0.616667;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Champ-Dolent;27190;27141;48.966667;1.016667;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Champignolles;27330;27143;48.966667;0.766667;1.4
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Chéronvilliers;27250;27156;48.783333;0.733333;2.34
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Claville;27180;27161;49.05;1.016667;1.09
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Collandres-Quincarnon;27190;27162;49;0.85;1.59
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Combon;27170;27164;49.1;0.883333;0.97
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Conches-en-Ouche;27190;27165;48.966667;0.933333;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Crestot;27110;27185;49.2;0.966667;0.74
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Criquebeuf-la-Campagne;27110;27187;49.2;1.016667;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Crosville-la-Vieille;27110;27192;49.166667;0.933333;0.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Dardez;27930;27200;49.083333;1.2;0.62
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Daubeuf-la-Campagne;27110;27201;49.183333;1.033333;1.12
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Ecardenville-la-Campagne;27170;27210;49.116667;0.85;0.75
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Ecauville;27110;27212;49.116667;1;0.75
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Ecquetot;27110;27215;49.166667;1.016667;0.79
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Emalleville;27930;27216;49.1;1.166667;0.73
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Emanville;27190;27217;49.066667;0.916667;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Epégard;27110;27219;49.183333;0.883333;1.43
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Evreux;27000;27229;49.016667;1.15;0.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Faverolles-la-Campagne;27190;27235;49.016667;0.933333;0.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Ferrières-Haut-Clocher;27190;27238;49.016667;0.983333;0.82
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Feuguerolles;27110;27241;49.133333;1.033333;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Fontaine-la-Soret;27550;27253;49.15;0.716667;1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Franqueville;27800;27266;49.166667;0.7;1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Gaudreville-la-Rivière;27190;27281;48.983333;1.016667;1.08
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Gauville-la-Campagne;27930;27282;49.05;1.083333;1.34
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Glisolles;27190;27287;48.983333;1.016667;1.08
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Goupillières;27170;27290;49.133333;0.766667;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Graveron-Sémerville;27110;27298;49.1;0.983333;0.86
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Gravigny;27930;27299;49.05;1.166667;0.54
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Grosley-sur-Risle;27170;27300;49.05;0.816667;0.62
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Harcourt;27800;27311;49.166667;0.8;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Hecmanville;27800;27325;49.166667;0.666667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Hectomare;27110;27327;49.183333;0.95;0.56
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Houetteville;27400;27342;49.133333;1.116667;0.97
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Irreville;27930;27353;49.083333;1.216667;0.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Iville;27110;27354;49.183333;0.933333;0.74
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Juignettes;27250;27359;48.85;0.666667;1.89
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Croisille;27190;27189;48.966667;0.983333;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Ferrière-sur-Risle;27760;27240;48.983333;0.8;0.99
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Haye-de-Calleville;27800;27318;49.183333;0.783333;1.27
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Haye-Saint-Sylvestre;27330;27323;48.916667;0.616667;1.47
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Houssaye;27410;27345;48.983333;0.8;1.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Neuve-Lyre;27330;27431;48.9;0.75;1.55
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Neuville-du-Bosc;27890;27432;49.183333;0.816667;0.62
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Launay;27470;27364;49.1;0.733333;1.22
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;La Vieille-Lyre;27330;27685;48.916667;0.75;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Bec-Hellouin;27800;27052;49.233333;0.716667;0.95
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Boulay-Morin;27930;27099;49.083333;1.183333;0.57
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Fidelaire;27190;27242;48.95;0.816667;2.12
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Fresne;27190;27268;48.95;0.983333;1.21
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Mesnil-Fuguet;27930;27401;49.066667;1.1;1.12
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Mesnil-Hardray;27190;27402;48.933333;1;1.33
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Neubourg;27110;27428;49.15;0.916667;0.82
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Plessis-Sainte-Opportune;27170;27466;49.066667;0.883333;0.9
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Les Bottereaux;27250;27096;48.883333;0.666667;1.66
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Tilleul-Lambert;27110;27641;49.083333;0.95;1.13
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Tilleul-Othon;27170;27642;49.116667;0.783333;1.05
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Tremblay-Omonville;27110;27658;49.116667;0.9;1.22
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Le Troncq;27110;27663;49.2;0.916667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Livet-sur-Authou;27800;27371;49.233333;0.666667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Louversey;27190;27374;49;0.916667;0.88
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Malleville-sur-le-Bec;27800;27380;49.233333;0.75;0.93
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Marbeuf;27110;27389;49.15;0.966667;0.14
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Morsan;27800;27418;49.183333;0.583333;1.78
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Nagel-Séez-Mesnil;27190;27424;48.933333;0.95;1.33
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Nassandres;27550;27425;49.116667;0.733333;1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Neuville-sur-Authou;27800;27433;49.216667;0.633333;1.22
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Nogent-le-Sec;27190;27436;48.916667;1;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Normanville;27930;27439;49.083333;1.15;0.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Notre-Dame-d'Epine;27800;27441;49.2;0.6;1.52
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Ormes;27190;27446;49.05;0.966667;1.17
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Orvaux;27190;27447;48.933333;1.033333;1.5
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Parville;27180;27451;49.033333;1.1;0.66
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Perriers-la-Campagne;27170;27452;49.15;0.766667;1.65
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Portes;27190;27472;49.033333;0.95;0.88
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Quittebeuf;27110;27486;49.1;1.016667;1.12
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Reuilly;27930;27489;49.066667;1.216667;0.68
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Romilly-la-Puthenaye;27170;27492;49;0.85;1.33
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Rouge-Perriers;27110;27498;49.15;0.833333;2.13
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Rugles;27250;27502;48.816667;0.7;2.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Sacquenville;27930;27504;49.083333;1.066667;1.65
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Antonin-de-Sommaire;27250;27508;48.833333;0.666667;2
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Aubin-d'Ecrosville;27110;27511;49.15;0.983333;0.23
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Cyr-de-Salerne;27800;27527;49.183333;0.666667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Elier;27190;27535;48.983333;0.966667;0.99
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Eloi-de-Fourques;27800;27536;49.233333;0.8;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Sainte-Marthe;27190;27568;48.966667;0.883333;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Germain-des-Angles;27930;27546;49.083333;1.15;0.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Martin-la-Campagne;27930;27570;49.066667;1.066667;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Paul-de-Fourques;27800;27584;49.216667;0.8;1.53
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Pierre-de-Salerne;27800;27592;49.2;0.666667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Sébastien-de-Morsent;27180;27602;49.016667;1.083333;0.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Saint-Victor-d'Epine;27800;27609;49.216667;0.6;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Sébécourt;27190;27618;48.966667;0.833333;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Thibouville;27800;27630;49.15;0.783333;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Tilleul-Dame-Agnès;27170;27640;49;0.883333;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Tournedos-Bois-Hubert;27180;27650;49.083333;0.983333;1.88
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Tourneville;27930;27652;49.1;1.116667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Venon;27110;27677;49.166667;1.05;1.3
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Villettes;27110;27692;49.15;1.05;1.28
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;2;Villez-sur-le-Neubourg;27110;27695;49.15;0.866667;1.61
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Aizier;27500;27006;49.433333;0.633333;2.05
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Ajou;27410;27007;48.983333;0.783333;1.48
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Appeville-Annebault;27290;27018;49.316667;0.65;1.26
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Asnières;27260;27021;49.2;0.383333;2.03
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Authou;27290;27028;49.233333;0.7;1.04
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bailleul-la-Vallée;27260;27035;49.2;0.433333;1.87
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Barneville-sur-Seine;27310;27039;49.383333;0.85;1.71
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bazoques;27230;27046;49.166667;0.55;1.77
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Beaumesnil;27410;27049;49.016667;0.716667;0.95
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bernay;27300;27056;49.1;0.6;1.33
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Berville-sur-Mer;27210;27064;49.433333;0.366667;2.08
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Beuzeville;27210;27065;49.333333;0.35;2.14
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Boissy-Lamberville;27300;27079;49.166667;0.583333;1.38
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bonneville-Aptot;27290;27083;49.25;0.766667;1.83
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bosc-Renoult-en-Ouche;27330;27088;48.95;0.7;1.21
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bosgouet;27310;27091;49.35;0.85;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Boulleville;27210;27100;49.366667;0.383333;2.03
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bouquelon;27500;27101;49.4;0.483333;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bouquetot;27310;27102;49.366667;0.783333;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bourg-Achard;27310;27103;49.35;0.816667;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Bourneville;27500;27107;49.383333;0.616667;1.71
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Brestot;27350;27110;49.35;0.683333;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Broglie;27270;27117;49.016667;0.533333;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Campigny;27500;27126;49.316667;0.55;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Carsix;27300;27131;49.133333;0.666667;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Caumont;27310;27133;49.366667;0.9;1.78
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Cauverville-en-Roumois;27350;27134;49.35;0.65;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Chamblac;27270;27138;48.983333;0.55;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Colletot;27500;27163;49.35;0.65;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Condé-sur-Risle;27290;27167;49.316667;0.616667;1.79
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Cormeilles;27260;27170;49.25;0.383333;2.03
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Corneville-la-Fouquetière;27300;27173;49.066667;0.7;1.91
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Corneville-sur-Risle;27500;27174;49.333333;0.616667;1.37
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Courbépine;27300;27179;49.133333;0.566667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Drucourt;27230;27207;49.116667;0.466667;1.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Ecaquelon;27290;27209;49.283333;0.716667;1.04
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Epaignes;27260;27218;49.283333;0.45;1.81
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Epreville-en-Lieuvin;27560;27222;49.2;0.533333;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Etréville;27350;27227;49.366667;0.65;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Eturqueraye;27350;27228;49.366667;0.7;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Fatouville-Grestain;27210;27233;49.4;0.333333;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Ferrières-Saint-Hilaire;27270;27239;49.033333;0.566667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Fiquefleur-Equainville;27210;27243;49.416667;0.316667;2.25
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Folleville;27230;27248;49.15;0.5;1.65
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Fontaine-l'Abbé;27300;27251;49.083333;0.7;1.39
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Fontaine-la-Louvet;27230;27252;49.166667;0.45;1.81
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Fort-Moville;27210;27258;49.333333;0.416667;1.92
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Foulbec;27210;27260;49.4;0.416667;1.92
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Fourmetot;27500;27263;49.383333;0.566667;1.71
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Freneuse-sur-Risle;27290;27267;49.25;0.666667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Fresne-Cauverville;27260;27269;49.2;0.466667;1.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Giverville;27560;27286;49.2;0.566667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Glos-sur-Risle;27290;27288;49.266667;0.683333;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Gouttières;27410;27292;49.016667;0.75;0.84
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Grandchain;27410;27296;49.033333;0.666667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Hauville;27350;27316;49.4;0.766667;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Heudreville-en-Lieuvin;27230;27334;49.2;0.5;1.65
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Honguemare-Guenouville;27310;27340;49.366667;0.816667;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Illeville-sur-Montfort;27290;27349;49.333333;0.733333;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Jonquerets-de-Livet;27410;27356;49.016667;0.616667;1.62
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Barre-en-Ouche;27330;27041;48.95;0.666667;1.21
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Chapelle-Bayvel;27260;27146;49.266667;0.4;1.98
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Chapelle-Gauthier;27270;27148;48.983333;0.466667;1.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Chapelle-Hareng;27230;27149;49.116667;0.416667;1.92
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Goulafrière;27390;27289;48.95;0.45;1.81
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Haye-Aubrée;27350;27317;49.383333;0.7;1.71
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Haye-de-Routot;27350;27319;49.4;0.733333;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Landepéreuse;27410;27362;49;0.633333;1.33
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Noë-Poulain;27560;27435;49.266667;0.516667;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Poterie-Mathieu;27560;27475;49.266667;0.55;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Roussière;27270;27499;48.958333;0.583333;-1
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;La Trinité-de-Réville;27270;27660;48.966667;0.516667;1.6
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Le Bois-Hellain;27260;27071;49.266667;0.383333;2.03
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Le Landin;27350;27363;49.4;0.8;2.09
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Le Noyer-en-Ouche;27410;27444;49;0.766667;1.11
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Le Planquay;27230;27462;49.1;0.433333;1.87
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Les Préaux;27500;27476;49.316667;0.466667;1.76
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Le Theil-Nolent;27230;27627;49.15;0.533333;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Le Torpt;27210;27646;49.333333;0.366667;2.08
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Lieurey;27560;27367;49.233333;0.483333;1.71
Nord-Ouest;23;Haute-Normandie;Rouen;27;Eure;Évreux;3;Malouy;27300;27381;49.133333;0.516667;1.6
